product_id,name,description,final_price,variants_final_prices,image,sameDay
PROD-0296,Modian 2021 Autumn 925 Sterling Silver Cute Small,—,,"Gem Color: Rhe897G — ₦31,500 | Gem Color: Rhe897S — ₦31,500",https://i.ibb.co/d48X1vnb/0304-modian-2021-autumn-925-sterling-silver-cute-small-webp.webp,false
PROD-0297,Modian 2021 Fashion Mobius Design Jewelry,—,,"Ring Size: 10 — ₦50,900 | Ring Size: 5 — ₦50,900 | Ring Size: 6 — ₦50,900 | Ring Size: 7 — ₦50,900 | Ring Size: 8 — ₦50,900 | Ring Size: 9 — ₦50,900",https://i.ibb.co/LjK8kjh/0305-modian-2021-fashion-mobius-design-jewelry-100-soli-webp.webp,false
PROD-0298,Modian 2021 New 100% 925 Sterling Silver Forever,—,,"Ring Size: 6 — ₦48,900 | Ring Size: 7 — ₦48,900 | Ring Size: 8 — ₦48,900 | Ring Size: 9 — ₦48,900",https://i.ibb.co/3mq1QRLH/0306-modian-2021-new-100-925-sterling-silver-forever-lo-webp.webp,false
PROD-0299,Modian 2021 New 100% 925 Sterling Silver Simple,—,"₦37,900",,https://i.ibb.co/CphTYhzf/0307-modian-2021-new-100-925-sterling-silver-simple-tin-webp.webp,false
PROD-0300,Modian 2021 New 925 Sterling Silver Rainbow,—,,"Gem Color: Rhe862G — ₦48,900 | Gem Color: Rhe862S — ₦48,900",https://i.ibb.co/cqrBh9q/0308-modian-2021-new-925-sterling-silver-rainbow-colorf-webp.webp,false
PROD-0301,Modian 2021 New Authentic 925 Sterling Silver,—,,"Gem Color: Gold Color — ₦69,900 | Gem Color: Silver Color — ₦69,900",https://i.ibb.co/Mk9svD43/0309-modian-2021-new-authentic-925-sterling-silver-irre-webp.webp,false
PROD-0302,Modian 2021 New Fashion Tiny 100% 925 Sterling,—,"₦48,900",,https://i.ibb.co/jPbG0hK4/0310-modian-2021-new-fashion-tiny-100-925-sterling-silv-webp.webp,false
PROD-0303,Modian 2021 New Gold Color Geometric Round Twist,—,,"Gem Color: Gold Color — ₦62,900 | Gem Color: White Color — ₦62,900",https://i.ibb.co/KzG1thqc/0311-modian-2021-new-gold-color-geometric-round-twist-e-webp.webp,false
PROD-0304,Modian 2021 New Real 925 Sterling Silver Dazzling,—,"₦37,900",,https://i.ibb.co/3mvBMnZ8/0312-modian-2021-new-real-925-sterling-silver-dazzling-webp.webp,false
PROD-0305,Modian 2021 New Real 925 Sterling Silver Simple,—,,"Gem Color: Rhr882G • Ring Size: 5 — ₦48,900 | Gem Color: Rhr882G • Ring Size: 6 — ₦48,900 | Gem Color: Rhr882G • Ring Size: 7 — ₦48,900 | Gem Color: Rhr882G • Ring Size: 8 — ₦48,900 | Gem Color: Rhr882G • Ring Size: 9 — ₦48,900 | Gem Color: Rhr882S • Ring Size: 5 — ₦48,900 | Gem Color: Rhr882S • Ring Size: 6 — ₦48,900 | Gem Color: Rhr882S • Ring Size: 7 — ₦48,900 | Gem Color: Rhr882S • Ring Size: 8 — ₦48,900 | Gem Color: Rhr882S • Ring Size: 9 — ₦48,900",https://i.ibb.co/XrFhLJnn/0313-modian-2021-new-real-925-sterling-silver-simple-tr-webp.webp,false
PROD-0306,Modian 2021 New Real 925 Sterling Silver Trendy,—,,"Gem Color: Rhr789G • Ring Size: 5 — ₦49,900 | Gem Color: Rhr789G • Ring Size: 6 — ₦49,900 | Gem Color: Rhr789G • Ring Size: 7 — ₦49,900 | Gem Color: Rhr789G • Ring Size: 8 — ₦49,900 | Gem Color: Rhr789G • Ring Size: 9 — ₦49,900 | Gem Color: Rhr789S • Ring Size: 5 — ₦49,900 | Gem Color: Rhr789S • Ring Size: 6 — ₦49,900 | Gem Color: Rhr789S • Ring Size: 7 — ₦49,900 | Gem Color: Rhr789S • Ring Size: 8 — ₦49,900 | Gem Color: Rhr789S • Ring Size: 9 — ₦49,900 | Gem Color: Rhr790 • Ring Size: 5 — ₦49,900 | Gem Color: Rhr790 • Ring Size: 6 — ₦49,900 | Gem Color: Rhr790 • Ring Size: 7 — ₦49,900 | Gem Color: Rhr790 • Ring Size: 8 — ₦49,900 | Gem Color: Rhr790 • Ring Size: 9 — ₦49,900",https://i.ibb.co/8Lr4HrTY/0314-modian-2021-new-real-925-sterling-silver-trendy-st-webp.webp,false
PROD-0307,Modian 2021 New Real 925 Sterling Silver Zircon,—,,"Ring Size: 5 — ₦69,900 | Ring Size: 6 — ₦69,900 | Ring Size: 7 — ₦69,900 | Ring Size: 8 — ₦69,900 | Ring Size: 9 — ₦69,900",https://i.ibb.co/s9G5R7TD/0315-modian-2021-new-real-925-sterling-silver-zircon-fa-webp.webp,false
PROD-0308,Modian 2021 New Round Tourmaline Exquisite Chain,—,"₦37,900",,https://i.ibb.co/yFDpfyhd/0316-modian-2021-new-round-tourmaline-exquisite-chain-a-webp.webp,false
PROD-0309,Modian 2021 Popular Simple Black and Pink Crystal,—,,"Gem Color: Black Crystal • Ring Size: 5 — ₦37,900 | Gem Color: Black Crystal • Ring Size: 6 — ₦37,900 | Gem Color: Black Crystal • Ring Size: 7 — ₦37,900 | Gem Color: Black Crystal • Ring Size: 8 — ₦37,900 | Gem Color: Pink Crystal • Ring Size: 5 — ₦37,900 | Gem Color: Pink Crystal • Ring Size: 6 — ₦37,900 | Gem Color: Pink Crystal • Ring Size: 7 — ₦37,900 | Gem Color: Pink Crystal • Ring Size: 8 — ₦37,900",https://i.ibb.co/SZ52sk3/0317-modian-2021-popular-simple-black-and-pink-crystal-webp.webp,false
PROD-0310,Modian 2021 Real 925 Sterling Silver Classic,—,,"Ring Size: 5 — ₦44,900 | Ring Size: 6 — ₦44,900 | Ring Size: 7 — ₦44,900 | Ring Size: 8 — ₦44,900 | Ring Size: 9 — ₦44,900",https://i.ibb.co/YMbryGD/0318-modian-2021-real-925-sterling-silver-classic-spark-webp.webp,false
PROD-0311,Modian 2021 Real 925 Sterling Silver Irregular,—,,"Ring Size: 5 — ₦50,900 | Ring Size: 6 — ₦50,900 | Ring Size: 7 — ₦50,900 | Ring Size: 8 — ₦50,900 | Ring Size: 9 — ₦50,900",https://i.ibb.co/qFmZ0fjy/0319-modian-2021-real-925-sterling-silver-irregular-rou-webp.webp,false
PROD-0312,Modian 2021 Real 925 Sterling Silver Simple,—,"₦31,500",,https://i.ibb.co/VWWTxQMP/0320-modian-2021-real-925-sterling-silver-simple-square-webp.webp,false
PROD-0313,Modian 2021 Summer New 925 Sterling Silver Cute,—,,"Gem Color: Rhe846G — ₦48,900 | Gem Color: Rhe846S — ₦48,900",https://i.ibb.co/PGQNnh22/0321-modian-2021-summer-new-925-sterling-silver-cute-pl-webp.webp,false
PROD-0314,Modian 2021 Women Earrings Real 925 Sterling,—,"₦37,900",,https://i.ibb.co/m5gSQ6DS/0322-modian-2021-women-earrings-real-925-sterling-silve-webp.webp,false
PROD-0315,Modian 2023 925 Sterling Silver Exquisite Opal,—,,"Ring Size: 5 — ₦48,900 | Ring Size: 6 — ₦48,900 | Ring Size: 7 — ₦48,900 | Ring Size: 8 — ₦48,900 | Ring Size: 9 — ₦48,900 | Ring Size: 5 — ₦51,500 | Ring Size: 6 — ₦51,500 | Ring Size: 7 — ₦51,500 | Ring Size: 8 — ₦51,500 | Ring Size: 9 — ₦51,500",https://i.ibb.co/rKcLcS3N/0323-modian-2023-925-sterling-silver-exquisite-opal-rin-webp.webp,false
PROD-0316,Modian 2025 New 925 Sterling Silver Geometric,—,,"Gem Color: Rose Gold Color — ₦48,900 | Gem Color: Silver Color — ₦48,900",https://i.ibb.co/wZ4PWgqH/0325-modian-2025-new-925-sterling-silver-geometric-simp-webp.webp,false
PROD-0317,Modian 2025 New Design 925 Sterling Silver Double,—,,"Gem Color: Rose Gold Color — ₦62,500 | Gem Color: Silver Color — ₦62,500",https://i.ibb.co/HfxSn7Gp/0326-modian-2025-new-design-925-sterling-silver-double-webp.webp,false
PROD-0318,Modian 2025 New Fashion Geometric Round Charm,—,,"Gem Color: Black — ₦71,500 | Gem Color: Green — ₦72,000",https://i.ibb.co/ycp3pBSQ/0327-modian-2025-new-fashion-geometric-round-charm-luxu-webp.webp,false
PROD-0319,Modian 2025 New Minimalism 925 Sterling Silver,—,"₦31,500",,https://i.ibb.co/Ng1zP2ZZ/0328-modian-2025-new-minimalism-925-sterling-silver-sma-webp.webp,false
PROD-0320,Modian 2025 New Silver Vintage Tree Pattern,—,"₦49,900",,https://i.ibb.co/8DMmLJ9S/0329-modian-2025-new-silver-vintage-tree-pattern-adjust-webp.webp,false
PROD-0321,Modian 2025 New Sparkling Charm Clear Cz Ring,—,,"Ring Size: Resizable • Metal Color: 14K Gold Color — ₦53,900 | Ring Size: Resizable • Metal Color: Silver Color — ₦53,900",https://i.ibb.co/qYh5fgFh/0330-modian-2025-new-sparkling-charm-clear-cz-ring-100-webp.webp,false
PROD-0322,Modian 3 Color 925 Sterling Silver Simple Bracelet,—,,"Gem Color: Gold Color — ₦65,000 | Gem Color: Rose Gold Color — ₦65,000 | Gem Color: White Color — ₦65,000",https://i.ibb.co/Pv76vkkt/0331-modian-3-color-925-sterling-silver-simple-bracelet-webp.webp,false
PROD-0323,Modian 3 Color Fashion Romantic Simple Hearts,—,,"Gem Color: Gold Color — ₦51,500 | Gem Color: Rose Gold Color — ₦51,500 | Gem Color: Silver Color — ₦51,500",https://i.ibb.co/hRKZnkV8/0332-modian-3-color-fashion-romantic-simple-hearts-pend-webp.webp,false
PROD-0324,Modian 3 Color Hearts Fashion Necklace Solid 925,—,,"Gem Color: Rhn700G — ₦61,500 | Gem Color: Rhn700R — ₦61,500 | Gem Color: Rhn700S — ₦61,500",https://i.ibb.co/3KnQv2q/0333-modian-3-color-hearts-fashion-necklace-solid-925-s-webp.webp,false
PROD-0325,Modian 3 Color Minimalist Line Ear Studs Real 925,—,,"Gem Color: Black Color — ₦37,900 | Gem Color: Gold Color — ₦37,900 | Gem Color: Silver Color — ₦37,900",https://i.ibb.co/RTqPWWPr/0334-modian-3-color-minimalist-line-ear-studs-real-925-webp.webp,false
PROD-0326,Modian 3 Color New Design 925 Sterling Silver,—,,"Gem Color: 18 Gold Color • Ring Size: 6 — ₦37,900 | Gem Color: 18 Gold Color • Ring Size: 7 — ₦37,900 | Gem Color: 18 Gold Color • Ring Size: 8 — ₦37,900 | Gem Color: 18 Gold Color • Ring Size: 9 — ₦37,900 | Gem Color: Rose Gold Color • Ring Size: 6 — ₦37,900 | Gem Color: Rose Gold Color • Ring Size: 7 — ₦37,900 | Gem Color: Rose Gold Color • Ring Size: 8 — ₦37,900 | Gem Color: Rose Gold Color • Ring Size: 9 — ₦37,900 | Gem Color: Silver Color • Ring Size: 6 — ₦37,900 | Gem Color: Silver Color • Ring Size: 7 — ₦37,900 | Gem Color: Silver Color • Ring Size: 8 — ₦37,900 | Gem Color: Silver Color • Ring Size: 9 — ₦37,900",https://i.ibb.co/xScXF72H/0335-modian-3-color-new-design-925-sterling-silver-styl-webp.webp,false
PROD-0327,Modian 3 Style Real 925 Sterling Silver Stackable,—,,"Gem Color: Rhr446 • Ring Size: 10 — ₦37,900 | Gem Color: Rhr446 • Ring Size: 5 — ₦37,900 | Gem Color: Rhr446 • Ring Size: 6 — ₦37,900 | Gem Color: Rhr446 • Ring Size: 7 — ₦37,900 | Gem Color: Rhr446 • Ring Size: 8 — ₦37,900 | Gem Color: Rhr446 • Ring Size: 9 — ₦37,900 | Gem Color: Rhr447 • Ring Size: 10 — ₦37,900 | Gem Color: Rhr447 • Ring Size: 5 — ₦37,900 | Gem Color: Rhr447 • Ring Size: 6 — ₦37,900 | Gem Color: Rhr447 • Ring Size: 7 — ₦37,900 | Gem Color: Rhr447 • Ring Size: 8 — ₦37,900 | Gem Color: Rhr447 • Ring Size: 9 — ₦37,900 | Gem Color: Rhr448 • Ring Size: 10 — ₦44,500 | Gem Color: Rhr448 • Ring Size: 5 — ₦44,500 | Gem Color: Rhr448 • Ring Size: 6 — ₦44,500 | Gem Color: Rhr448 • Ring Size: 7 — ₦44,500 | Gem Color: Rhr448 • Ring Size: 8 — ₦44,500 | Gem Color: Rhr448 • Ring Size: 9 — ₦44,500",https://i.ibb.co/0ySW4kyy/0336-modian-3-style-real-925-sterling-silver-stackable-webp.webp,false
PROD-0328,Modian 3 Styles Moissanite Necklace 925 Sterling,—,,"Gem Color: Msn0145 — ₦66,500 | Gem Color: Msn0146 — ₦73,900 | Gem Color: Msn0147 — ₦71,500",https://i.ibb.co/1JTnkJBS/0337-modian-3-styles-moissanite-necklace-925-sterling-s-webp.webp,false
PROD-0329,Modian 4 Different Style Luxury Clips Earring,—,,"Gem Color: Four Style — ₦70,900 | Gem Color: One Style — ₦56,900 | Gem Color: Three Style — ₦52,500 | Gem Color: Two Style — ₦56,000",https://i.ibb.co/8LSdKXN0/0338-modian-4-different-style-luxury-clips-earring-for-webp.webp,false
PROD-0330,Modian 4 Style Minimalist Real 925 Sterling,—,,"Gem Color: Apricot — ₦42,900 | Gem Color: Black — ₦49,900 | Gem Color: Green — ₦44,900 | Gem Color: Peacock Blue — ₦42,900 | Gem Color: White — ₦48,900",https://i.ibb.co/N2fscxLY/0339-modian-4-style-minimalist-real-925-sterling-silver-webp.webp,false
PROD-0331,Modian 4PCS 925 Sterling Silver Cute Tiny Hat,—,"₦48,900",,https://i.ibb.co/ds9BTkzs/0340-modian-4pcs-925-sterling-silver-cute-tiny-hat-glov-webp.webp,false
PROD-0332,Modian 4PCS 925 Sterling Silver Sweet Red,—,"₦48,900",,https://i.ibb.co/yBRwPkkJ/0341-modian-4pcs-925-sterling-silver-sweet-red-mirror-h-webp.webp,false
PROD-0333,Modian 6 Styles D Color Geometric Moissanite,—,,"Gem Color: Msn0138 — ₦83,900 | Gem Color: Msn0139 — ₦71,500 | Gem Color: Msn0140 — ₦83,900 | Gem Color: Msn0141 — ₦93,900 | Gem Color: Msn0142 — ₦86,000 | Gem Color: Msn0143 — ₦86,000",https://i.ibb.co/YBZ4cRb4/0342-modian-6-styles-d-color-geometric-moissanite-neckl-webp.webp,false
PROD-0334,Modian 7 Style Classic Basic Chain 925 Sterling,—,,"Gem Color: Rhn1149 — ₦63,900 | Gem Color: Rhn1150 — ₦53,500 | Gem Color: Rhn1151 — ₦37,900 | Gem Color: Rhn1152 — ₦37,900 | Gem Color: Rhn1153 — ₦37,900 | Gem Color: Rhn1154 — ₦37,900 | Gem Color: Rhn1155 — ₦43,900",https://i.ibb.co/tf8bXQr/0343-modian-7-style-classic-basic-chain-925-sterling-si-webp.webp,false
PROD-0335,Modian 7 Style Classic Basic Chain 925 Sterling,—,,"Gem Color: Rhn1149 — ₦63,900 | Gem Color: Rhn1150 — ₦53,500 | Gem Color: Rhn1151 — ₦37,900 | Gem Color: Rhn1152 — ₦37,900 | Gem Color: Rhn1153 — ₦37,900 | Gem Color: Rhn1154 — ₦37,900 | Gem Color: Rhn1155 — ₦43,900",https://i.ibb.co/vxB8CjxK/0344-modian-7-style-classic-basic-chain-925-sterling-si-webp.webp,false
PROD-0336,Modian 925 Sterling Silver 10 Hearts Clear Cz,—,,"Ring Size: 5 — ₦50,900 | Ring Size: 6 — ₦50,900 | Ring Size: 7 — ₦50,900 | Ring Size: 8 — ₦50,900 | Ring Size: 9 — ₦50,900",https://i.ibb.co/0PB4PK9/0345-modian-925-sterling-silver-10-hearts-clear-cz-simu-webp.webp,false
PROD-0337,Modian 925 Sterling Silver 3 Color Drop Earring,—,,"Gem Color: Gold Color — ₦52,000 | Gem Color: Rose Gold Color — ₦52,000 | Gem Color: White Color — ₦52,000",https://i.ibb.co/5JPXLH6/0346-modian-925-sterling-silver-3-color-drop-earring-fo-webp.webp,false
PROD-0338,Modian 925 Sterling Silver 3 Size Classic Figaro,—,,"Gem Color: 16Cm — ₦92,900 | Gem Color: 18Cm — ₦99,900 | Gem Color: 20Cm — ₦104,900",https://i.ibb.co/KjM9KpSm/0347-modian-925-sterling-silver-3-size-classic-figaro-h-webp.webp,false
PROD-0339,Modian 925 Sterling Silver 4 Styles Fashion Blue,—,,"Gem Color: Rhb1956 — ₦51,000 | Gem Color: Rhb1957 — ₦51,000 | Gem Color: Rhb1958 — ₦69,900 | Gem Color: Rhb1959 — ₦55,000",https://i.ibb.co/Dfm16drM/0348-modian-925-sterling-silver-4-styles-fashion-blue-c-webp.webp,false
PROD-0340,Modian 925 Sterling Silver Adjustable Finger Rings,—,,"Gem Color: Rose Color — ₦62,500 | Gem Color: White Color — ₦62,500",https://i.ibb.co/8gfkVmhN/0349-modian-925-sterling-silver-adjustable-finger-rings-webp.webp,false
PROD-0341,Modian 925 Sterling Silver Adjustable Size 6-9,—,,"Gem Color: 18K Gold Color • Ring Size: Resizable — ₦94,900 | Gem Color: Silver Color • Ring Size: Resizable — ₦94,900",https://i.ibb.co/dvQdg6J/0350-modian-925-sterling-silver-adjustable-size-6-9-fin-webp.webp,false
PROD-0342,Modian 925 Sterling Silver Art Design,—,"₦69,900",,https://i.ibb.co/1x447M4/0351-modian-925-sterling-silver-art-design-the-persiste-webp.webp,false
PROD-0343,Modian 925 Sterling Silver Asymmetric Fashion,—,"₦55,000",,https://i.ibb.co/8GfM2KR/0352-modian-925-sterling-silver-asymmetric-fashion-oval-webp.webp,false
PROD-0344,Modian 925 Sterling Silver Asymmetry Square,—,"₦37,900",,https://i.ibb.co/Mkb46xF8/0353-modian-925-sterling-silver-asymmetry-square-flower-webp.webp,false
PROD-0345,Modian 925 Sterling Silver Basic Sparkling Round,—,,"Gem Color: Gold 3Mm — ₦30,900 | Gem Color: Gold 4Mm — ₦30,500 | Gem Color: Gold 5Mm — ₦31,000 | Gem Color: Gold 6Mm — ₦31,500 | Gem Color: Silver 3Mm — ₦30,900 | Gem Color: Silver 4Mm — ₦30,500 | Gem Color: Silver 5Mm — ₦31,000 | Gem Color: Silver 6Mm — ₦31,500",https://i.ibb.co/DDhmz6QW/0354-modian-925-sterling-silver-basic-sparkling-round-s-webp.webp,false
PROD-0346,Modian 925 Sterling Silver Basis Hearts Blue,—,"₦61,500",,https://i.ibb.co/PGmgTC5Y/0355-modian-925-sterling-silver-basis-hearts-blue-zirco-webp.webp,false
PROD-0347,Modian 925 Sterling Silver Beads Adjustable,—,,"Gem Color: Gold Color — ₦112,900 | Gem Color: Silver Color — ₦112,900",https://i.ibb.co/d45JDCPQ/0356-modian-925-sterling-silver-beads-adjustable-neckla-webp.webp,false
PROD-0348,Modian 925 Sterling Silver Bezel Round Sparkling,—,"₦64,900",,https://i.ibb.co/DPT52hYT/0357-modian-925-sterling-silver-bezel-round-sparkling-c-webp.webp,false
PROD-0349,Modian 925 Sterling Silver Big Blue Eyes Basic,—,,"Gem Color: Gold Color — ₦73,900 | Gem Color: Silver Color — ₦73,900",https://i.ibb.co/dsQT8tdT/0358-modian-925-sterling-silver-big-blue-eyes-basic-bra-webp.webp,false
PROD-0350,Modian 925 Sterling Silver Black Zirconia,—,"₦71,500",,https://i.ibb.co/nsXv5Ntr/0359-modian-925-sterling-silver-black-zirconia-necklace-webp.webp,false
PROD-0351,Modian 925 Sterling Silver Blue Enamel Eyes,—,"₦68,900",,https://i.ibb.co/bMqsx1WH/0360-modian-925-sterling-silver-blue-enamel-eyes-palm-c-webp.webp,false
PROD-0352,Modian 925 Sterling Silver Blue Enamel Synthetic,—,"₦56,000",,https://i.ibb.co/TDw1zGSQ/0361-modian-925-sterling-silver-blue-enamel-synthetic-t-webp.webp,false
PROD-0353,Modian 925 Sterling Silver Blue Eyes Zirconia,—,"₦51,000",,https://i.ibb.co/JNJx4cx/0362-modian-925-sterling-silver-blue-eyes-zirconia-brac-webp.webp,false
PROD-0354,Modian 925 Sterling Silver Blue Zirconia Heart,—,"₦48,900",,https://i.ibb.co/d0W4hQ8F/0363-modian-925-sterling-silver-blue-zirconia-heart-ret-webp.webp,false
PROD-0355,Modian 925 Sterling Silver Cassic Frosted Trendy,—,"₦80,500",,https://i.ibb.co/Pz0qZwRK/0364-modian-925-sterling-silver-cassic-frosted-trendy-l-webp.webp,false
PROD-0356,Modian 925 Sterling Silver Champagne Color Round,—,"₦116,000",,https://i.ibb.co/5g3fYZsX/0365-modian-925-sterling-silver-champagne-color-round-z-webp.webp,false
PROD-0357,Modian 925 Sterling Silver Charm Blue Eyes,—,"₦70,900",,https://i.ibb.co/3yM1XgST/0366-modian-925-sterling-silver-charm-blue-eyes-pendant-webp.webp,false
PROD-0358,Modian 925 Sterling Silver Charm Exquisite,—,,"Ring Size: 5 — ₦51,500 | Ring Size: 6 — ₦51,500 | Ring Size: 7 — ₦51,500 | Ring Size: 8 — ₦51,500 | Ring Size: 9 — ₦51,500",https://i.ibb.co/Wp4ssdvv/0367-modian-925-sterling-silver-charm-exquisite-vintage-webp.webp,false
PROD-0359,Modian 925 Sterling Silver Charm Line Clear Cz,—,,"Ring Size: 5 — ₦37,900 | Ring Size: 6 — ₦37,900 | Ring Size: 7 — ₦37,900 | Ring Size: 8 — ₦37,900 | Ring Size: 9 — ₦37,900",https://i.ibb.co/5hp08wS4/0368-modian-925-sterling-silver-charm-line-clear-cz-fin-webp.webp,false
PROD-0360,Modian 925 Sterling Silver Charming Blue Eyes,—,,"Gem Color: Rhn1974 — ₦61,500 | Gem Color: Rhn1975 — ₦62,900 | Gem Color: Rhn1976 — ₦71,500 | Gem Color: Rhn1977 — ₦71,000 | Gem Color: Rhn1978 — ₦56,000 | Gem Color: Rhn1979 — ₦63,900 | Gem Color: Rhn1980 — ₦62,500 | Gem Color: Rhn1981 — ₦71,000 | Gem Color: Rhn1982 — ₦69,500 | Gem Color: Rhn1983 — ₦71,000",https://i.ibb.co/hxQRfW5w/0369-modian-925-sterling-silver-charming-blue-eyes-spar-webp.webp,false
PROD-0361,Modian 925 Sterling Silver Circle Crystal Pearl,—,"₦66,500",,https://i.ibb.co/bSv86Lq/0370-modian-925-sterling-silver-circle-crystal-pearl-da-webp.webp,false
PROD-0362,Modian 925 Sterling Silver Classic Daisy & Cross,—,"₦72,900",,https://i.ibb.co/TB7G8M6D/0371-modian-925-sterling-silver-classic-daisy-cross-daz-webp.webp,false
PROD-0363,Modian 925 Sterling Silver Classic Dazzling Round,—,,"Ring Size: 5 — ₦63,900 | Ring Size: 6 — ₦63,900 | Ring Size: 7 — ₦63,900 | Ring Size: 8 — ₦63,900 | Ring Size: 9 — ₦63,900",https://i.ibb.co/C3vBFFGs/0372-modian-925-sterling-silver-classic-dazzling-round-webp.webp,false
PROD-0364,Modian 925 Sterling Silver Classic Delicate,—,,"Gem Color: Rhn1749G — ₦66,900 | Gem Color: Rhn1749S — ₦66,900",https://i.ibb.co/Jj4FdJ4G/0373-modian-925-sterling-silver-classic-delicate-double-webp.webp,false
PROD-0365,Modian 925 Sterling Silver Classic Full Zirconia,—,"₦63,900",,https://i.ibb.co/cKvLHZt9/0374-modian-925-sterling-silver-classic-full-zirconia-p-webp.webp,false
PROD-0366,Modian 925 Sterling Silver Classic Letters Mama,—,,"Gem Color: Rose Gold Color — ₦66,000 | Gem Color: Silver Color — ₦66,000",https://i.ibb.co/4n2ffTmN/0375-modian-925-sterling-silver-classic-letters-mama-pe-webp.webp,false
PROD-0367,Modian 925 Sterling Silver Classic Luxury Round,—,,"Gem Color: Rhr1840 • Ring Size: 5 — ₦54,900 | Gem Color: Rhr1840 • Ring Size: 6 — ₦54,900 | Gem Color: Rhr1840 • Ring Size: 7 — ₦54,900 | Gem Color: Rhr1840 • Ring Size: 8 — ₦54,900 | Gem Color: Rhr1840 • Ring Size: 9 — ₦54,900 | Gem Color: Rhr1840 • Ring Size: 5 — ₦54,900 | Gem Color: Rhr1840 • Ring Size: 6 — ₦54,900 | Gem Color: Rhr1840 • Ring Size: 7 — ₦54,900 | Gem Color: Rhr1840 • Ring Size: 8 — ₦54,900 | Gem Color: Rhr1840 • Ring Size: 9 — ₦54,900",https://i.ibb.co/DPMRrdVf/0376-modian-925-sterling-silver-classic-luxury-round-cz-webp.webp,false
PROD-0368,Modian 925 Sterling Silver Classic Pink & Yellow,—,,"Gem Color: Pink • Ring Size: 5 — ₦109,900 | Gem Color: Pink • Ring Size: 6 — ₦109,900 | Gem Color: Pink • Ring Size: 7 — ₦109,900 | Gem Color: Pink • Ring Size: 8 — ₦109,900 | Gem Color: Pink • Ring Size: 9 — ₦109,900 | Gem Color: Yellow • Ring Size: 5 — ₦109,900 | Gem Color: Yellow • Ring Size: 6 — ₦109,900 | Gem Color: Yellow • Ring Size: 7 — ₦109,900 | Gem Color: Yellow • Ring Size: 8 — ₦109,900 | Gem Color: Yellow • Ring Size: 9 — ₦109,900",https://i.ibb.co/0pxXyZ69/0378-modian-925-sterling-silver-classic-pink-yellow-ice-webp.webp,false
PROD-0369,Modian 925 Sterling Silver Classic Rainbow Cubic,—,"₦64,500",,https://i.ibb.co/C5hQ0kDr/0379-modian-925-sterling-silver-classic-rainbow-cubic-z-webp.webp,false
PROD-0370,Modian 925 Sterling Silver Classic Red Green Blue,—,,"Gem Color: Rhr1933 • Ring Size: 5 — ₦37,900 | Gem Color: Rhr1933 • Ring Size: 6 — ₦37,900 | Gem Color: Rhr1933 • Ring Size: 7 — ₦37,900 | Gem Color: Rhr1933 • Ring Size: 8 — ₦37,900 | Gem Color: Rhr1933 • Ring Size: 9 — ₦37,900 | Gem Color: Rhr1934 • Ring Size: 5 — ₦37,900 | Gem Color: Rhr1934 • Ring Size: 6 — ₦37,900 | Gem Color: Rhr1934 • Ring Size: 7 — ₦37,900 | Gem Color: Rhr1934 • Ring Size: 8 — ₦37,900 | Gem Color: Rhr1934 • Ring Size: 9 — ₦37,900 | Gem Color: Rhr1935 • Ring Size: 5 — ₦37,900 | Gem Color: Rhr1935 • Ring Size: 6 — ₦37,900 | Gem Color: Rhr1935 • Ring Size: 7 — ₦37,900 | Gem Color: Rhr1935 • Ring Size: 8 — ₦37,900 | Gem Color: Rhr1935 • Ring Size: 9 — ₦37,900",https://i.ibb.co/KcVwzs4z/0380-modian-925-sterling-silver-classic-red-green-blue-webp.webp,false
PROD-0371,Modian 925 Sterling Silver Classic Round 1CT,—,,"Gem Color: Gold Color — ₦55,000 | Gem Color: Silver Color — ₦55,000",https://i.ibb.co/chBs0q6s/0381-modian-925-sterling-silver-classic-round-1ct-high-webp.webp,false
PROD-0372,Modian 925 Sterling Silver Classic Round Eyes,—,"₦71,000",,https://i.ibb.co/mr0kvYWG/0382-modian-925-sterling-silver-classic-round-eyes-pend-webp.webp,false
PROD-0373,Modian 925 Sterling Silver Classic Royal Blue,—,,"Gem Color: Rhr1718 • Ring Size: 5 — ₦48,900 | Gem Color: Rhr1718 • Ring Size: 6 — ₦48,900 | Gem Color: Rhr1718 • Ring Size: 7 — ₦48,900 | Gem Color: Rhr1718 • Ring Size: 8 — ₦48,900 | Gem Color: Rhr1718 • Ring Size: 9 — ₦48,900",https://i.ibb.co/FLW5pDfc/0383-modian-925-sterling-silver-classic-royal-blue-zirc-webp.webp,false
PROD-0374,Modian 925 Sterling Silver Classic Simple Mama,—,,"Gem Color: Gold Color — ₦62,000 | Gem Color: Rose Gold Color — ₦62,000 | Gem Color: Silver Color — ₦62,000",https://i.ibb.co/fzt2JbBf/0384-modian-925-sterling-silver-classic-simple-mama-pen-webp.webp,false
PROD-0375,Modian 925 Sterling Silver Classic Sparkling,—,,"Gem Color: Rhr1776 • Ring Size: 5 — ₦48,900 | Gem Color: Rhr1776 • Ring Size: 6 — ₦48,900 | Gem Color: Rhr1776 • Ring Size: 7 — ₦48,900 | Gem Color: Rhr1776 • Ring Size: 8 — ₦48,900 | Gem Color: Rhr1776 • Ring Size: 9 — ₦48,900",https://i.ibb.co/sv2fpdqV/0385-modian-925-sterling-silver-classic-sparkling-squar-webp.webp,false
